#Strand_gene_id	ChrName	Strand	Gene_start	Gene_end	Symbol	Entrez_id
UQCRC1-3-1	chr3	-	48636432	48647391	UQCRC1	7384
GRID1-10-1	chr10	-	87359312	88126250	GRID1	2894
SNORD68-16-1	chr16	+	89627838	89627909	SNORD68	606500
MKNK2-19-1	chr19	-	2037470	2051243	MKNK2	2872
EMG1-12-1	chr12	+	7079944	7085165	EMG1	10436
NAP1L6-23-1	chrX	-	72345876	72347919	NAP1L6	645996
BBS12-4-1	chr4	+	123653857	123666098	BBS12	166379
PDP1-8-1	chr8	+	94929083	94938296	PDP1	54704
TRAF3IP1-2-1	chr2	+	239229185	239309541	TRAF3IP1	26146
HDGF-1-1	chr1	-	156711899	156722240	HDGF	3068
MPPED2-11-1	chr11	-	30406040	30608260	MPPED2	744
RALGPS2-1-1	chr1	+	178694282	178890977	RALGPS2	55103
PARP2-14-1	chr14	+	20811773	20826063	PARP2	10038
NLGN4Y-AS1-24-1	chrY	-	16905522	16915913	NLGN4Y-AS1	100874056
ZNF32-AS3-10-1	chr10	+	44124265	44170147	ZNF32-AS3	414201
ZDHHC12-9-1	chr9	-	131483148	131486451	ZDHHC12	84885
MGAT5B-17-1	chr17	+	74864798	74946472	MGAT5B	146664
C6ORF147-6-1	chr6	-	73983862	74020088	C6orf147	387097
NCOA5-20-1	chr20	-	44689624	44718580	NCOA5	57727
PRIM2-6-1	chr6	+	57179603	57513376	PRIM2	5558
UGGT1-2-1	chr2	+	128848754	128953251	UGGT1	56886
LINC00152-2-1	chr2	+	87754974	87821037	CYTOR	112597
C15ORF37-15-1	chr15	+	80215113	80217196	ST20-AS1	283687
GPATCH11-2-1	chr2	+	37311594	37326387	GPATCH11	253635
KIF15-3-1	chr3	+	44803209	44894748	KIF15	56992
NLGN2-17-1	chr17	+	7311502	7323183	NLGN2	57555
FAM214A-15-1	chr15	-	52873518	52971569	FAM214A	56204
GCNT4-5-1	chr5	-	74323246	74350743	GCNT4	51301
MFSD6L-17-1	chr17	-	8700428	8702667	MFSD6L	162387
ATP1A4-1-1	chr1	+	160121352	160156767	ATP1A4	480
RNF212-4-1	chr4	-	1050039	1107352	RNF212	285498
CCDC157-22-1	chr22	+	30752627	30772818	CCDC157	550631
GNB3-12-1	chr12	+	6949375	6956564	GNB3	2784
SH2D1A-23-1	chrX	+	123480132	123507010	SH2D1A	4068
IFT172-2-1	chr2	-	27667240	27712575	IFT172	26160
RASSF9-12-1	chr12	-	86198331	86230318	RASSF9	9182
NAB1-2-1	chr2	+	191513621	191557492	NAB1	4664
TPGS2-18-1	chr18	-	34359513	34409179	TPGS2	25941
VKORC1-16-1	chr16	-	31102175	31106699	VKORC1	79001
FBXO5-6-1	chr6	-	153291658	153304740	FBXO5	26271
LOC728739-12-1	chr12	-	108296927	108297548	LOC728739	728739
FAM224B-24-1	chrY	-	19687041	19691332	FAM224B	401629
MRPL42P5-15-1	chr15	-	40824083	40824749	MRPL42P5	359821
SLC6A8-23-1	chrX	+	152953752	152962048	SLC6A8	6535
TNR-1-1	chr1	-	175291935	175712752	TNR	7143
OR4D6-11-1	chr11	+	59224434	59225378	OR4D6	219983
SYNDIG1-20-1	chr20	+	24449835	24647253	SYNDIG1	79953
TBC1D13-9-1	chr9	+	131549486	131572711	TBC1D13	54662
ATOX1-5-1	chr5	-	151122383	151138210	ATOX1	475
LOC440173-9-1	chr9	-	89623366	89657041	LOC440173	440173
ZNF391-6-1	chr6	+	27356524	27371683	ZNF391	346157
NPAS2-2-1	chr2	+	101436613	101613289	NPAS2	4862
COX20-1-1	chr1	+	244998608	245008359	COX20	116228
ZBTB21-21-1	chr21	-	43406940	43430496	ZBTB21	49854
NOTCH3-19-1	chr19	-	15270444	15311792	NOTCH3	4854
SDHB-1-1	chr1	-	17345217	17380665	SDHB	6390
PCDHGB4-5-1	chr5	+	140767452	140892546	PCDHGB4	8641
FGF11-17-1	chr17	+	7341784	7348256	FGF11	2256
ZNF438-10-1	chr10	-	31133563	31320866	ZNF438	220929
XKRY-24-1	chrY	-	19880860	19882440	XKRY	9082
RFNG-17-1	chr17	-	80005778	80009650	RFNG	5986
UQCRB-8-1	chr8	-	97238904	97247862	UQCRB	7381
OR1J1-9-1	chr9	-	125239237	125240205	OR1J1	347168
MYL2-12-1	chr12	-	111348623	111358404	MYL2	4633
ALDH5A1-6-1	chr6	+	24495197	24537435	ALDH5A1	7915
SLC8A1-AS1-2-1	chr2	+	40144774	40482349	SLC8A1-AS1	100128590
CHODL-AS1-21-1	chr21	-	19207989	19257925	CHODL-AS1	54075
SCD5-4-1	chr4	-	83550690	83720010	SCD5	79966
SNTN-3-1	chr3	+	63638344	63650893	SNTN	132203
OR2K2-9-1	chr9	-	114089763	114091952	OR2K2	26248
ATPIF1-1-1	chr1	+	28562602	28564616	ATP5IF1	93974
ZNF100-19-1	chr19	-	21906417	21950430	ZNF100	163227
SIX3-AS1-2-1	chr2	-	45167293	45169017	SIX3-AS1	100506108
C1ORF220-1-1	chr1	+	178511931	178631729	C1orf220	400798
C4ORF21-4-1	chr4	-	113460489	113558151	ZGRF1	55345
ASB16-AS1-17-1	chr17	-	42253341	42264085	ASB16-AS1	339201
ZNF503-10-1	chr10	-	77157602	77161513	ZNF503	84858
TESK1-9-1	chr9	+	35605281	35610038	TESK1	7016
C5ORF22-5-1	chr5	+	31532373	31555165	C5orf22	55322
SLC28A2-15-1	chr15	+	45544428	45568132	SLC28A2	9153
LOC284023-17-1	chr17	-	7816640	7819265	LOC284023	284023
TSPY10-24-1	chrY	+	9236049	9238663	TSPY10	100289087
REV1-2-1	chr2	-	100016938	100106480	REV1	51455
WSCD2-12-1	chr12	+	108523511	108644314	WSCD2	9671
COMTD1-10-1	chr10	-	76992760	76995802	COMTD1	118881
SFXN4-10-1	chr10	-	120900425	120925221	SFXN4	119559
CDKN2B-9-1	chr9	-	22002902	22009312	CDKN2B	1030
L3HYPDH-14-1	chr14	-	59925698	59951281	L3HYPDH	112849
IL32-16-1	chr16	+	3115313	3119668	IL32	9235
KCTD13-16-1	chr16	-	29917657	29937545	KCTD13	253980
VPREB3-22-1	chr22	-	24094930	24096630	VPREB3	29802
CTNNA1-5-1	chr5	+	138089075	138270723	CTNNA1	1495
VPS8-3-1	chr3	+	184529925	184770402	VPS8	23355
LOC440416-17-1	chr17	+	20771746	20808543	CCDC144NL-AS1	440416
EIF2B2-14-1	chr14	+	75469612	75476294	EIF2B2	8892
ZNF473-19-1	chr19	+	50528786	50552033	ZNF473	25888
COL5A3-19-1	chr19	-	10070237	10121147	COL5A3	50509
LINC00640-14-1	chr14	+	51800111	51832275	LINC00640	283553
LINGO3-19-1	chr19	-	2289774	2308156	LINGO3	645191
ZDHHC2-8-1	chr8	+	17013836	17080241	ZDHHC2	51201
OR5A1-11-1	chr11	+	59210642	59211589	OR5A1	219982
MIR4270-3-1	chr3	-	15537746	15537815	MIR4270	100422868
DNMBP-AS1-10-1	chr10	+	101686966	101718755	DNMBP-AS1	100188954
TRMT11-6-1	chr6	+	126307576	126360422	TRMT11	60487
FBXW4P1-22-1	chr22	+	23604954	23607192	FBXW4P1	26226
NDUFV3-21-1	chr21	+	44313378	44329773	NDUFV3	4731
UBE2Q2P3-15-1	chr15	+	82647286	82708204	UBE2Q2P3	100133144
SPP2-2-1	chr2	+	234959346	234985776	SPP2	6694
MIR3156-3-21-1	chr21	-	14778705	14778781	MIR3156-3	100423018
PRSS8-16-1	chr16	-	31142754	31147151	PRSS8	5652
CGB8-19-1	chr19	-	49550895	49552368	CGB8	94115
CUL7-6-1	chr6	-	43005355	43021683	CUL7	9820
NPEPL1-20-1	chr20	+	57264187	57290900	NPEPL1	79716
RSPH3-6-1	chr6	-	159398077	159421424	RSPH3	83861
VPS16-20-1	chr20	+	2821373	2847378	VPS16	64601
SDK2-17-1	chr17	-	71330523	71640227	SDK2	54549
CCR10-17-1	chr17	-	40831420	40833845	CCR10	2826
MEA1-6-1	chr6	-	42948082	42981947	MEA1	4201
SYN3-22-1	chr22	-	32908539	33454377	SYN3	8224
HAO1-20-1	chr20	-	7863631	7921093	HAO1	54363
MIRLET7I-12-1	chr12	+	62997466	62997549	MIRLET7I	406891
ARMC9-2-1	chr2	+	232063294	232238606	ARMC9	80210
VCAN-5-1	chr5	+	82767493	82878122	VCAN	1462
AP4M1-7-1	chr7	+	99699130	99704803	AP4M1	9179
GAPVD1-9-1	chr9	+	128024073	128127290	GAPVD1	26130
DUSP4-8-1	chr8	-	29190579	29208267	DUSP4	1846
DEFB116-20-1	chr20	-	29891015	29896388	DEFB116	245930
ELF5-11-1	chr11	-	34500342	34535347	ELF5	2001
TXNDC12-1-1	chr1	-	52485803	52521843	TXNDC12	51060
KDM2B-12-1	chr12	-	121866899	122019110	KDM2B	84678
MIR1184-2-23-1	chrX	-	154612749	154612847	MIR1184-2	100422985
C6ORF10-6-1	chr6	-	32260475	32339705	C6orf10	10665
MIR3689D2-9-1	chr9	-	137742123	137742202	MIR3689D2	100616344
CACNG8-19-1	chr19	+	54466290	54493469	CACNG8	59283
GJB6-13-1	chr13	-	20796101	20806534	GJB6	10804
SALL1-16-1	chr16	-	51169886	51185183	SALL1	6299
MIR374A-23-1	chrX	-	73507121	73507192	MIR374A	442919
TXNRD3-3-1	chr3	-	126325895	126375056	TXNRD3	114112
PLEKHM1P-17-1	chr17	-	62780959	62833302	PLEKHM1P1	440456
MIR4436B1-2-1	chr2	-	110844010	110844100	MIR4436B1	100616123
PVRL3-AS1-3-1	chr3	-	110764162	110788806	NECTIN3-AS1	100506555
USP17L5-4-1	chr4	+	9341129	9342721	USP17L5	728386
SH3BP5L-1-1	chr1	-	249104645	249120154	SH3BP5L	80851
OSTN-3-1	chr3	+	190917039	190983404	OSTN	344901
MAGEC2-23-1	chrX	-	141290128	141293076	MAGEC2	51438
ZRANB2-AS1-1-1	chr1	+	71512189	71532867	ZRANB2-AS1	100132618
SLC16A2-23-1	chrX	+	73641328	73753764	SLC16A2	6567
IRF9-14-1	chr14	+	24630422	24635774	IRF9	10379
LPL-8-1	chr8	+	19796582	19824770	LPL	4023
CYP26A1-10-1	chr10	+	94833232	94837641	CYP26A1	1592
ZFPM2-8-1	chr8	+	106330917	106816767	ZFPM2	23414
LOC100652824-2-1	chr2	+	202937978	203061886	KIAA2012	100652824
PRRX2-9-1	chr9	+	132427920	132484953	PRRX2	51450
PDK4-7-1	chr7	-	95212809	95225925	PDK4	5166
MIR4663-8-1	chr8	-	124228028	124228103	MIR4663	100616260
LPAR4-23-1	chrX	+	78003206	78014211	LPAR4	2846
GLG1-16-1	chr16	-	74481325	74641042	GLG1	2734
POU3F4-23-1	chrX	+	82763269	82764775	POU3F4	5456
RASA4-7-1	chr7	-	102220093	102257205	RASA4	10156
ADAD1-4-1	chr4	+	123300121	123350957	ADAD1	132612
RCCD1-15-1	chr15	+	91498106	91506355	RCCD1	91433
LOC100505841-5-1	chr5	+	121495871	121518358	LOC100505841	100505841
RCC2-1-1	chr1	-	17733251	17766250	RCC2	55920
MIR4330-23-1	chrX	+	150336694	150336798	MIR4330	100422930
PHYHD1-9-1	chr9	+	131683174	131704322	PHYHD1	254295
GORAB-1-1	chr1	+	170501263	170522974	GORAB	92344
VEGFB-11-1	chr11	+	64002056	64006736	VEGFB	7423
KRTAP4-2-17-1	chr17	-	39333698	39334460	KRTAP4-2	85291
PHAX-5-1	chr5	+	125936607	125962944	PHAX	51808
HOXA6-7-1	chr7	-	27185202	27187393	HOXA6	3203
MIR518C-19-1	chr19	+	54211989	54212089	MIR518C	574477
KLHL30-2-1	chr2	+	239047310	239061547	KLHL30	377007
SLC6A9-1-1	chr1	-	44462155	44497171	SLC6A9	6536
SAT1-23-1	chrX	+	23801275	23804327	SAT1	6303
MIR1207-8-1	chr8	+	129061398	129061484	MIR1207	100302175
TBC1D3B-17-1	chr17	-	34493061	34504035	TBC1D3B	414059
FBXW10-17-1	chr17	+	18647326	18682662	FBXW10	10517
MAVS-20-1	chr20	+	3827446	3856770	MAVS	57506
LINC00948-10-1	chr10	-	61496748	61513203	LINC00948	100507027
GPR64-23-1	chrX	-	19007425	19140755	ADGRG2	10149
ADAMTS5-21-1	chr21	-	28290231	28339439	ADAMTS5	11096
UGT1A7-2-1	chr2	+	234590584	234681945	UGT1A7	54577
RGSL1-1-1	chr1	+	182419256	182529732	RGSL1	353299
TLL2-10-1	chr10	-	98124363	98273683	TLL2	7093
KCNB1-20-1	chr20	-	47988505	48099181	KCNB1	3745
SNAR-A6-19-1	chr19	-	50607212	50607332	SNAR-A6	100169957
SNORA2A-12-1	chr12	-	49050431	49050565	SNORA2A	677793
SULT4A1-22-1	chr22	-	44220387	44258378	SULT4A1	25830
OR1N2-9-1	chr9	+	125315449	125316441	OR1N2	138882
METTL2B-7-1	chr7	+	128116783	128142978	METTL2B	55798
RAB9B-23-1	chrX	-	103077255	103087212	RAB9B	51209
C6ORF106-6-1	chr6	-	34555065	34664625	C6orf106	64771
RNF8-6-1	chr6	+	37321748	37362514	RNF8	9025
EBLN1-10-1	chr10	-	22497743	22498912	EBLN1	340900
MLNR-13-1	chr13	+	49794474	49796513	MLNR	2862
ZNF440-19-1	chr19	+	11925099	11946016	ZNF440	126070
ZNF382-19-1	chr19	+	37096207	37119499	ZNF382	84911
LOC400548-16-1	chr16	+	85170756	85183049	LINC02139	400548
ZNF197-3-1	chr3	+	44666511	44689963	ZNF197	10168
KRTAP25-1-21-1	chr21	-	31661463	31661832	KRTAP25-1	100131902
RPS10P7-1-1	chr1	+	201489032	201489730	RPS10P7	376693
TMEM65-8-1	chr8	-	125323159	125384940	TMEM65	157378
IGFBP1-7-1	chr7	+	45927959	45933267	IGFBP1	3484
CD300LD-17-1	chr17	-	72576111	72588370	CD300LD	100131439
BTF3P11-13-1	chr13	+	77502585	77503224	BTF3P11	690
BSND-1-1	chr1	+	55464617	55474465	BSND	7809
KAZN-1-1	chr1	+	14219646	15444544	KAZN	23254
ACTR3B-7-1	chr7	+	152456834	152552464	ACTR3B	57180
ACKR4-3-1	chr3	+	132316081	132321488	ACKR4	51554
NEURL1B-5-1	chr5	+	172068266	172118543	NEURL1B	54492
IFLTD1-12-1	chr12	-	25629016	25801496	LMNTD1	160492
C15ORF57-15-1	chr15	-	40824083	40857252	CCDC32	90416
ARIH2-3-1	chr3	+	48956265	49022974	ARIH2	10425
MIR515-1-19-1	chr19	+	54182257	54182339	MIR515-1	574462
AREG-4-1	chr4	+	75310853	75320726	AREG	374
EXD1-15-1	chr15	-	41474926	41522955	EXD1	161829
ARHGEF19-1-1	chr1	-	16524599	16539104	ARHGEF19	128272
PDZRN4-12-1	chr12	+	41582250	41968392	PDZRN4	29951
MAGEE2-23-1	chrX	-	75002823	75005079	MAGEE2	139599
SLC39A3-19-1	chr19	-	2729925	2740074	SLC39A3	29985
CASP10-2-1	chr2	+	202047621	202094129	CASP10	843
HCG23-6-1	chr6	+	32358287	32361468	HCG23	414764
ARFGEF1-8-1	chr8	-	68085746	68255912	ARFGEF1	10565
CTDSP1-2-1	chr2	+	219263061	219270664	CTDSP1	58190
LOC440311-15-1	chr15	+	95398592	95400295	LOC440311	440311
LPXN-11-1	chr11	-	58294344	58345688	LPXN	9404
ZNF816-19-1	chr19	-	53452632	53466164	ZNF816	125893
ARHGAP19-SLIT1-10-1	chr10	-	98912799	99052430	ARHGAP19-SLIT1	100533184
LINC00692-3-1	chr3	-	25900023	25915186	LINC00692	285326
LINC00326-6-1	chr6	+	133409219	133427717	LINC00326	285735
C19ORF54-19-1	chr19	-	41246761	41256533	C19orf54	284325
KCNC1-11-1	chr11	+	17757495	17804602	KCNC1	3746
DICER1-14-1	chr14	-	95552565	95623759	DICER1	23405
CYB561D2-3-1	chr3	+	50388265	50391500	CYB561D2	11068
MRPS30-5-1	chr5	+	44809027	44815616	MRPS30	10884
IL22-12-1	chr12	-	68642025	68647379	IL22	50616
ITPR3-6-1	chr6	+	33587951	33664351	ITPR3	3710
MIR548AU-7-1	chr7	-	77994024	77994043	MIR548AU	100847045
LOC100505658-5-1	chr5	+	140937878	140944827	LOC100505658	100505658
THRAP3-1-1	chr1	+	36690017	36770958	THRAP3	9967
SMARCD2-17-1	chr17	-	61909441	61920699	SMARCD2	6603
SVEP1-9-1	chr9	-	113127528	113342160	SVEP1	79987
PLSCR4-3-1	chr3	-	145910122	145968966	PLSCR4	57088
MDGA1-6-1	chr6	-	37600284	37665766	MDGA1	266727
OSTC-4-1	chr4	+	109571741	109588978	OSTC	58505
NTRK3-15-1	chr15	-	88419948	88800026	NTRK3	4916
ATXN2-12-1	chr12	-	111890018	112037480	ATXN2	6311
SNORA45-11-1	chr11	+	8706986	8707116	SNORA3B	677826
MIRLET7D-9-1	chr9	+	96941116	96941202	MIRLET7D	406886
PRUNE2-9-1	chr9	-	79226292	79521136	PRUNE2	158471
LOC253044-15-1	chr15	+	77934106	77941582	LINGO1-AS1	253044
PEX14-1-1	chr1	+	10535003	10690815	PEX14	5195
ENPP6-4-1	chr4	-	185009859	185139114	ENPP6	133121
S100A1-1-1	chr1	+	153600873	153604513	S100A1	6271
CA13-8-1	chr8	+	86157716	86196302	CA13	377677
FGF14-13-1	chr13	-	102373205	103054124	FGF14	2259
PCGF5-10-1	chr10	+	92922769	93044088	PCGF5	84333
KANK1-9-1	chr9	+	470294	746106	KANK1	23189
ACOT9-23-1	chrX	-	23721777	23784592	ACOT9	23597
TAS2R1-5-1	chr5	-	9629109	9630463	TAS2R1	50834
UCHL1-AS1-4-1	chr4	-	41222091	41258744	UCHL1-AS1	101410542
LINC00443-13-1	chr13	+	107306228	107324528	LINC00443	100874173
ZNF738-19-1	chr19	+	21541735	21571384	ZNF738	148203
EMP3-19-1	chr19	+	48828629	48833810	EMP3	2014
RNF216-IT1-7-1	chr7	-	5702063	5720092	RNF216-IT1	100874342
RPLP0P2-11-1	chr11	+	61382508	61406921	RPLP0P2	113157
OR4C3-11-1	chr11	+	48346493	48347482	OR4C3	256144
PELP1-17-1	chr17	-	4574679	4607712	PELP1	27043
CRK-17-1	chr17	-	1324647	1359561	CRK	1398
C17ORF70-17-1	chr17	-	79506911	79519429	FAAP100	80233
PTAR1-9-1	chr9	-	72324438	72374916	PTAR1	375743
MIR671-7-1	chr7	+	150935507	150935624	MIR671	768213
ZNF20-19-1	chr19	-	12242165	12251222	ZNF20	7568
ZFP42-4-1	chr4	+	188916925	188926199	ZFP42	132625
ADPRM-17-1	chr17	+	10600927	10616264	ADPRM	56985
IFIT2-10-1	chr10	+	91061706	91069033	IFIT2	3433
MAPK8IP2-22-1	chr22	+	51039131	51049979	MAPK8IP2	23542
USP39-2-1	chr2	+	85829965	85876407	USP39	10713
TCEAL6-23-1	chrX	-	101394933	101397388	TCEAL6	158931
NBN-8-1	chr8	-	90945564	90996952	NBN	4683
ACADVL-17-1	chr17	+	7120444	7128586	ACADVL	37
SKIL-3-1	chr3	+	170075473	170114637	SKIL	6498
TEX38-1-1	chr1	+	47137497	47139266	TEX38	374973
GRHL2-8-1	chr8	+	102504668	102681954	GRHL2	79977
AKAP3-12-1	chr12	-	4723837	4758213	AKAP3	10566
TACR3-4-1	chr4	-	104510625	104640973	TACR3	6870
XBP1-22-1	chr22	-	29190548	29196560	XBP1	7494
FAM170A-5-1	chr5	+	118965254	118971517	FAM170A	340069
TFPI2-7-1	chr7	-	93514709	93520303	TFPI2	7980
MIR3126-2-1	chr2	+	69330814	69330887	MIR3126	100423030
OR2B3-6-1	chr6	-	29053985	29055090	OR2B3	442184
ZNF460-19-1	chr19	+	57790776	57805436	ZNF460	10794
KIAA1751-1-1	chr1	-	1853390	1935276	CFAP74	85452
RNF220-1-1	chr1	+	44870837	45117396	RNF220	55182
SPRYD7-13-1	chr13	-	50486842	50510626	SPRYD7	57213
EPPK1-8-1	chr8	-	144939492	144952632	EPPK1	83481
YWHAB-20-1	chr20	+	43514240	43537173	YWHAB	7529
DEPDC7-11-1	chr11	+	33037410	33055128	DEPDC7	91614
ISL2-15-1	chr15	+	76629065	76634817	ISL2	64843
STK10-5-1	chr5	-	171469074	171615346	STK10	6793
CCDC34-11-1	chr11	-	27360061	27384795	CCDC34	91057
TMEM159-16-1	chr16	+	21169703	21191937	TMEM159	57146
LINC00378-13-1	chr13	+	61247089	61269934	LINC00378	101926930
MIR617-12-1	chr12	-	81226312	81226408	MIR617	693202
TBX18-6-1	chr6	-	85442214	85473954	TBX18	9096
LMNB1-5-1	chr5	+	126112315	126172712	LMNB1	4001
CPLX1-4-1	chr4	-	778745	819945	CPLX1	10815
PHTF1-1-1	chr1	-	114239824	114302165	PHTF1	10745
MIR532-23-1	chrX	+	49767754	49767844	MIR532	693124
CMTM2-16-1	chr16	+	66613351	66622178	CMTM2	146225
IL17RB-3-1	chr3	+	53880577	53899827	IL17RB	55540
TIPARP-AS1-3-1	chr3	-	156390960	156393502	TIPARP-AS1	100287227
LPAR1-9-1	chr9	-	113635542	113801523	LPAR1	1902
MIR411-14-1	chr14	+	101489662	101489757	MIR411	693121
IKBKE-1-1	chr1	+	206643586	206670223	IKBKE	9641
SLC35E2-1-1	chr1	-	1656277	1677438	SLC35E2A	9906
CPO-2-1	chr2	+	207804278	207834198	CPO	130749
CCDC67-11-1	chr11	+	93063156	93171636	DEUP1	159989
TTTY8-24-1	chrY	+	9528709	9531308	TTTY8	84673
MRPL38-17-1	chr17	-	73894724	73901181	MRPL38	64978
TAF1-23-1	chrX	+	70586089	70685855	TAF1	6872
LOC100130298-8-1	chr8	-	61878680	61880307	LOC100130298	100130298
GJA3-13-1	chr13	-	20712394	20735524	GJA3	2700
MIR3620-1-1	chr1	+	228284964	228285042	MIR3620	100500810
TLX1NB-10-1	chr10	-	102849078	102890903	TLX1NB	100038246
NRIP3-11-1	chr11	-	9002123	9025596	NRIP3	56675
PPFIA1-11-1	chr11	+	70116806	70230607	PPFIA1	8500
NOD2-16-1	chr16	+	50727507	50766990	NOD2	64127
SPTBN2-11-1	chr11	-	66449967	66496716	SPTBN2	6712
FRY-13-1	chr13	+	32605269	32870794	FRY	10129
P4HB-17-1	chr17	-	79801034	79818566	P4HB	5034
TMEM204-16-1	chr16	+	1578742	1605581	TMEM204	79652
ITGAE-17-1	chr17	-	3617919	3704537	ITGAE	3682
SLC16A14-2-1	chr2	-	230899690	230933715	SLC16A14	151473
HCN2-19-1	chr19	+	589893	617159	HCN2	610
PATE4-11-1	chr11	+	125703211	125709967	PATE4	399968
SLC16A12-10-1	chr10	-	91190051	91295497	SLC16A12	387700
CADM1-11-1	chr11	-	115039933	115375241	CADM1	23705
SIRT5-6-1	chr6	+	13574506	13615390	SIRT5	23408
HRASLS5-11-1	chr11	-	63228876	63258680	HRASLS5	117245
NT5DC3-12-1	chr12	-	104166081	104234975	NT5DC3	51559
PITPNM1-11-1	chr11	-	67259231	67272843	PITPNM1	9600
F12-5-1	chr5	-	176829139	176836577	F12	2161
TMEM52B-12-1	chr12	+	10323198	10344403	TMEM52B	120939
SWT1-1-1	chr1	+	185126155	185260913	SWT1	54823
SNORD115-39-15-1	chr15	+	25486893	25486974	SNORD115-39	100033813
TSSK2-22-1	chr22	+	19118321	19120136	TSSK2	23617
ZADH2-18-1	chr18	-	72909278	72921281	ZADH2	284273
ANKRD39-2-1	chr2	-	97513722	97523756	ANKRD39	51239
ALDH3B1-11-1	chr11	+	67776048	67796743	ALDH3B1	221
PLN-6-1	chr6	+	118869442	118881587	PLN	5350
PRLH-2-1	chr2	+	238475217	238475818	PRLH	51052
GNPTG-16-1	chr16	+	1401900	1413352	GNPTG	84572
RHOXF2-23-1	chrX	+	119292432	119297933	RHOXF2	84528
ATRNL1-10-1	chr10	+	116853124	117708496	ATRNL1	26033
SDC4P-22-1	chr22	-	30877277	30877743	SDC4P	376844
RFX5-1-1	chr1	-	151313116	151319785	RFX5	5993
MIR431-14-1	chr14	+	101347344	101347457	MIR431	574038
TBC1D22A-22-1	chr22	+	47158514	47571342	TBC1D22A	25771
CTDSPL2-15-1	chr15	+	44719579	44819455	CTDSPL2	51496
LBX2-2-1	chr2	-	74724644	74730443	LBX2	85474
TMEM189-UBE2V1-20-1	chr20	-	48697661	48770335	TMEM189-UBE2V1	387522
CSTF2T-10-1	chr10	-	53455246	53459355	CSTF2T	23283
EIF2D-1-1	chr1	-	206764974	206785904	EIF2D	1939
SLC4A8-12-1	chr12	+	51785101	51909547	SLC4A8	9498
LOC728819-2-1	chr2	-	43902292	43903461	C1GALT1C1L	728819
RMI2-16-1	chr16	+	11439311	11445617	RMI2	116028
GNGT2-17-1	chr17	-	47283596	47287936	GNGT2	2793
NUP37-12-1	chr12	-	102467967	102514025	NUP37	79023
MYNN-3-1	chr3	+	169490619	169507504	MYNN	55892
C10ORF120-10-1	chr10	-	124457225	124459338	C10orf120	399814
FAM25C-10-1	chr10	-	49203372	49207825	FAM25C	644054
SCARA3-8-1	chr8	+	27491100	27534286	SCARA3	51435
OPA1-AS1-3-1	chr3	-	193336388	193345121	OPA1-AS1	100873941
MIR3664-11-1	chr11	-	70718375	70718473	MIR3664	100500844
DAPK3-19-1	chr19	-	3958451	3971097	DAPK3	1613
LOC729506-5-1	chr5	-	8333596	8457677	LINC02226	729506
MIR760-1-1	chr1	+	94312388	94312467	MIR760	100126348
SPRR4-1-1	chr1	+	152943128	152945069	SPRR4	163778
POTEE-2-1	chr2	+	131975924	132022944	POTEE	445582
SCAND1-20-1	chr20	-	34541539	34543281	SCAND1	51282
LSS-21-1	chr21	-	47608360	47648738	LSS	4047
SLC26A4-AS1-7-1	chr7	-	107296961	107302243	SLC26A4-AS1	286002
CD248-11-1	chr11	-	66081958	66084515	CD248	57124
MFSD10-4-1	chr4	-	2932288	2936586	MFSD10	10227
MIR542-23-1	chrX	-	133675371	133675467	MIR542	664617
S100A2-1-1	chr1	-	153533584	153538306	S100A2	6273
GTF2A2-15-1	chr15	-	59930261	59949737	GTF2A2	2958
ARL6IP6-2-1	chr2	+	153574407	153617767	ARL6IP6	151188
XKR7-20-1	chr20	+	30555805	30586256	XKR7	343702
HMGA1P7-6-1	chr6	-	134435100	134438818	HMGA1P7	387065
POU2AF1-11-1	chr11	-	111222976	111250348	POU2AF1	5450
ACTR5-20-1	chr20	+	37376933	37401089	ACTR5	79913
SENP3-EIF4A1-17-1	chr17	+	7465309	7482324	SENP3-EIF4A1	100533955
MIR4657-7-1	chr7	-	44921347	44921399	MIR4657	100616393
GYLTL1B-11-1	chr11	+	45943172	45950647	LARGE2	120071
C11ORF16-11-1	chr11	-	8941623	8954553	C11orf16	56673
KIF13B-8-1	chr8	-	28924795	29120610	KIF13B	23303
C3ORF56-3-1	chr3	+	126911974	126917028	C3orf56	285311
UBE2D4-7-1	chr7	+	43966035	43995735	UBE2D4	51619
HMBOX1-8-1	chr8	+	28747911	28922456	HMBOX1	79618
HIST1H2BN-6-1	chr6	+	27805544	27821533	HIST1H2BN	8341
BSN-3-1	chr3	+	49591922	49708982	BSN	8927
TMED10P1-8-1	chr8	+	146220251	146224283	TMED10P1	286102
CTDNEP1-17-1	chr17	-	7146906	7155259	CTDNEP1	23399
WFDC8-20-1	chr20	-	44179791	44207989	WFDC8	90199
PEX19-1-1	chr1	-	160246599	160254941	PEX19	5824
KRTAP5-11-11-1	chr11	-	71292901	71293921	KRTAP5-11	440051
CSF2RA-24-1	chrY	+	1337693	1378828	CSF2RA	1438
SPIC-12-1	chr12	+	101869133	101880954	SPIC	121599
MRPL44-2-1	chr2	+	224822121	224832431	MRPL44	65080
PEBP4-8-1	chr8	-	22570765	22785491	PEBP4	157310
CORO1A-16-1	chr16	+	30194731	30200397	CORO1A	11151
NR2F1-AS1-5-1	chr5	-	92745065	92917003	NR2F1-AS1	441094
